MS Zoning,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Sale Type
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,TA,Gd,CBlock,4,3,1,LwQ,Rec,GasA,TA,Y,SBrkr,TA,Sev,1,CarPort,1965.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,3,3,1,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Detchd,1993.0,Unf,TA,TA,Y,WD 
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,4,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Detchd,2005.0,RFn,TA,TA,Y,WD 
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,3,3,1,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Detchd,1920.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,3,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,4,Attchd,2207.0,RFn,TA,TA,Y,New
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,5,3,1,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,4,BuiltIn,2009.0,Fin,TA,TA,Y,New
RM,Pave,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,3,3,1,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,4,Detchd,1962.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,4,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,1997.0,RFn,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,Gd,TA,PConc,5,3,2,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Attchd,2004.0,Fin,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,4,3,2,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,3,Attchd,2003.0,Fin,TA,TA,Y,WD 
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,4,3,3,BLQ,GLQ,GasA,Gd,Y,SBrkr,TA,Typ,0,None,None,None,None,None,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,3,3,4,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Min1,3,Attchd,1963.0,RFn,TA,TA,Y,WD 
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,3,3,1,Unf,Unf,GasA,TA,N,SBrkr,Gd,Typ,1,Detchd,1930.0,Unf,Fa,TA,N,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Attchd,2004.0,Fin,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Fa,Fa,CBlock,3,3,1,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,0,Attchd,1960.0,RFn,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,3,3,1,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,1967.0,RFn,TA,TA,Y,WD 
RL,Pave,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,4,3,1,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,None,None,None,None,None,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,3,3,1,GLQ,Unf,GasA,Ex,Y,FuseA,TA,Typ,0,Attchd,1952.0,RFn,TA,TA,Y,WD 
RL,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Plywood,None,TA,TA,CBlock,3,3,1,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,Detchd,1996.0,Unf,TA,TA,N,COD
RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,4,3,3,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,4,Attchd,2006.0,RFn,TA,TA,Y,WD 
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,4,3,2,Rec,Unf,GasA,TA,N,SBrkr,TA,Typ,0,Detchd,1925.0,Unf,Fa,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,TA,TA,PConc,4,3,1,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,3,Attchd,1977.0,Unf,TA,TA,P,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,3,3,1,ALQ,BLQ,GasA,Ex,Y,FuseA,TA,Typ,0,Attchd,1959.0,RFn,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Detchd,2007.0,Unf,TA,TA,Y,New
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,3,3,1,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,Attchd,1941.0,Unf,TA,TA,N,WD 
RL,Pave,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,4,3,4,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,2,Attchd,1995.0,Fin,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,3,3,1,BLQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,0,Detchd,1945.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,3,3,3,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,2,Detchd,1975.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,5,3,4,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,4,BuiltIn,2007.0,Fin,TA,TA,Y,New
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,3,3,1,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,3,Attchd,1962.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,Gable,Tar&Grv,Plywood,Plywood,None,TA,TA,CBlock,4,3,4,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,4,Attchd,1958.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,4,3,3,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,BuiltIn,2007.0,Fin,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Attchd,2005.0,Fin,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,3,3,1,BLQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,3,Attchd,1957.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,4,3,1,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,3,Detchd,1978.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,4,3,1,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,3,Attchd,1979.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,5,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,4,Attchd,2009.0,RFn,TA,TA,Y,New
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,4,3,1,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,3,Attchd,1999.0,RFn,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,3,3,1,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,0,Attchd,1954.0,Unf,TA,TA,Y,WD 
RL,Pave,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,4,3,1,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,3,Attchd,1970.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,3,3,1,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,3,None,None,None,None,None,Y,WD 
RL,Pave,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,ImStucc,BrkFace,Gd,TA,PConc,5,3,4,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,3,Attchd,1992.0,RFn,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,3,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Detchd,1969.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,4,3,2,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Attchd,2006.0,RFn,TA,TA,Y,New
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,CBlock,3,3,1,ALQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,4,Detchd,1997.0,Fin,TA,TA,Y,WD 
FV,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,5,3,3,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Attchd,2009.0,Fin,TA,TA,Y,New
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,3,Attchd,2003.0,Fin,TA,TA,Y,WD 
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,TA,Gd,CBlock,3,3,1,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,4,Attchd,1940.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,3,3,1,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,3,Attchd,1962.0,RFn,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,3,BuiltIn,2000.0,Fin,TA,TA,Y,WD 
RM,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,5,3,4,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,4,Attchd,2007.0,Fin,TA,TA,Y,New
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,2,3,2,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,4,Attchd,1969.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,BuiltIn,2004.0,RFn,TA,TA,Y,WD 
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,3,2,1,BLQ,Rec,GasA,Gd,N,FuseA,TA,Typ,0,Detchd,1995.0,Unf,TA,TA,Y,COD
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,4,3,1,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,3,BuiltIn,1995.0,Fin,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,4,3,3,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,Detchd,1977.0,Unf,TA,TA,Y,WD 
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,AsbShng,AsbShng,None,Gd,TA,BrkTil,3,3,1,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Detchd,1939.0,Unf,TA,TA,Y,WD 
RL,Pave,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,4,3,1,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Attchd,1996.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,2,3,1,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,None,None,None,None,None,Y,WD 
RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,4,3,1,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,0,Attchd,1975.0,RFn,TA,TA,Y,WD 
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,3,3,1,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,4,Detchd,1985.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,3,3,2,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,1,Attchd,1967.0,Unf,TA,TA,Y,WD 
RM,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,5,3,4,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Attchd,2008.0,Fin,TA,TA,Y,New
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,Ex,Gd,Stone,3,4,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Attchd,1941.0,RFn,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,3,BuiltIn,1998.0,Fin,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,3,3,1,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,0,Attchd,1968.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,BuiltIn,2007.0,Fin,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,3,3,1,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,4,Attchd,1964.0,RFn,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,4,3,1,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,BuiltIn,2003.0,Fin,TA,TA,Y,WD 
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkFace,TA,Fa,PConc,3,3,1,LwQ,Unf,GasA,Ex,Y,FuseF,TA,Typ,3,Detchd,1951.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,5,3,2,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Attchd,2004.0,Fin,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,3,3,1,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Attchd,1955.0,Fin,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkCmn,TA,TA,CBlock,3,3,1,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,3,Attchd,1964.0,RFn,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,ImStucc,None,Gd,TA,PConc,4,3,1,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,0,Attchd,1990.0,RFn,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Fa,CBlock,3,3,2,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Detchd,1964.0,Unf,TA,Fa,N,COD
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,4,3,3,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,4,Attchd,2006.0,Fin,TA,TA,Y,New
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,3,3,1,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,Detchd,1973.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,3,Attchd,1998.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,3,3,1,LwQ,Unf,GasA,Fa,Y,FuseA,TA,Min2,3,Attchd,1950.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,4,3,1,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,2001.0,RFn,TA,TA,Y,WD 
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,3,3,2,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Detchd,1933.0,Unf,Fa,Fa,N,WD 
RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,Gd,Gd,BrkTil,3,3,1,LwQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,1,Detchd,1992.0,Unf,TA,TA,Y,WD 
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,CBlock,4,3,3,Rec,GLQ,GasA,Gd,Y,SBrkr,Gd,Min2,1,Attchd,1983.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,3,3,1,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Detchd,1994.0,Unf,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Mansard,WdShake,WdShing,Plywood,None,TA,TA,CBlock,4,3,1,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,4,Attchd,1977.0,RFn,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,4,3,3,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,4,Attchd,2007.0,Fin,TA,TA,Y,WD 
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,Wd Sdng,None,TA,TA,BrkTil,3,2,1,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,BuiltIn,1998.0,RFn,TA,TA,Y,WD 
